2.425202789306640625e+02
5.287516403198242188e+01
3.074069404602050781e+01
3.463057708740234375e+01
3.068580818176269531e+01
2.463694000244140625e+01
2.030549812316894531e+01
1.830130195617675781e+01
1.805811691284179688e+01
1.762718009948730469e+01
1.621850395202636719e+01
1.402791976928710938e+01
1.220291709899902344e+01
1.117891883850097656e+01
1.024606227874755859e+01
9.300809860229492188e+00
8.582077980041503906e+00
7.672985076904296875e+00
6.891850948333740234e+00
6.912311077117919922e+00
6.666484355926513672e+00
6.215953826904296875e+00
6.004010677337646484e+00
5.652081489562988281e+00
5.588612556457519531e+00
5.536305427551269531e+00
5.343250274658203125e+00
5.270027637481689453e+00
5.145065784454345703e+00
4.936883449554443359e+00
4.811056137084960938e+00
4.692276954650878906e+00
4.569293975830078125e+00
4.478569030761718750e+00
4.304173469543457031e+00
4.193590641021728516e+00
4.135069370269775391e+00
4.027781009674072266e+00
3.962932348251342773e+00
3.859752416610717773e+00
3.802767753601074219e+00
3.781379938125610352e+00
3.712219238281250000e+00
3.666208505630493164e+00
3.614896297454833984e+00
3.557186126708984375e+00
3.525807857513427734e+00
3.461612462997436523e+00
3.390112876892089844e+00
3.338835239410400391e+00
3.273937702178955078e+00
3.225114345550537109e+00
3.173498153686523438e+00
3.130926609039306641e+00
3.098517179489135742e+00
3.051545381546020508e+00
3.010838747024536133e+00
2.967979431152343750e+00
2.927843809127807617e+00
2.884593725204467773e+00
2.846873998641967773e+00
2.815834999084472656e+00
2.781424999237060547e+00
2.751447439193725586e+00
2.719104290008544922e+00
2.687589883804321289e+00
2.650496482849121094e+00
2.620289087295532227e+00
2.589088678359985352e+00
2.559936285018920898e+00
2.529742479324340820e+00
2.504126310348510742e+00
2.477966547012329102e+00
2.450463294982910156e+00
2.427500724792480469e+00
2.400208234786987305e+00
2.376830101013183594e+00
2.353235960006713867e+00
2.330378770828247070e+00
2.309076786041259766e+00
2.286930561065673828e+00
2.266491413116455078e+00
2.246220111846923828e+00
2.225081443786621094e+00
2.205888271331787109e+00
2.187359571456909180e+00
2.168308019638061523e+00
2.149881124496459961e+00
2.133288860321044922e+00
2.117133617401123047e+00
2.099452972412109375e+00
2.084518432617187500e+00
2.068184137344360352e+00
2.052082061767578125e+00
2.037785053253173828e+00
2.023629903793334961e+00
2.010992527008056641e+00
1.994472980499267578e+00
1.977740287780761719e+00
1.964489221572875977e+00
1.949974060058593750e+00
1.939582347869873047e+00
1.929503560066223145e+00
1.925347328186035156e+00
1.913075327873229980e+00
1.892605423927307129e+00
1.870188355445861816e+00
1.858281016349792480e+00
1.854577660560607910e+00
1.841669440269470215e+00
